,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Longitude,Latitude
98070,2013-07-14,Adelaide,13.7,18.1,1.6,,4.1,WNW,43.0,N,NW,15.0,19.0,89.0,72.0,1015.0,1014.7,,,14.4,16.5,Yes,Yes,138.6007,-34.9285
98071,2013-07-15,Adelaide,12.6,16.8,3.8,2.4,2.9,W,30.0,SW,SW,9.0,15.0,94.0,88.0,1021.3,1020.9,,,13.8,14.6,Yes,Yes,138.6007,-34.9285
98072,2013-07-16,Adelaide,11.9,17.3,1.6,0.8,4.9,N,28.0,NNW,N,9.0,19.0,92.0,62.0,1023.4,1019.2,,,12.5,16.5,Yes,No,138.6007,-34.9285
98073,2013-07-17,Adelaide,10.3,19.7,0.0,1.2,5.0,NNE,57.0,NNE,NE,15.0,22.0,60.0,48.0,1013.5,1007.2,,,15.1,19.3,No,Yes,138.6007,-34.9285
98074,2013-07-18,Adelaide,11.3,15.4,14.2,2.2,1.2,NNW,76.0,NNE,N,22.0,35.0,63.0,66.0,1001.4,999.9,,,13.6,15.2,Yes,Yes,138.6007,-34.9285
98075,2013-07-19,Adelaide,12.1,13.9,2.0,1.4,1.6,WNW,61.0,WNW,WSW,17.0,24.0,81.0,63.0,1008.6,1009.8,,,12.8,13.7,Yes,Yes,138.6007,-34.9285
98076,2013-07-20,Adelaide,5.7,11.9,11.6,,,SW,65.0,SSE,SW,22.0,20.0,67.0,70.0,1012.5,1012.7,,,8.3,8.7,Yes,Yes,138.6007,-34.9285
98077,2013-07-21,Adelaide,5.9,12.7,7.4,,,NW,44.0,NE,NW,9.0,24.0,89.0,60.0,1014.1,1012.0,,,8.0,11.6,Yes,Yes,138.6007,-34.9285
98078,2013-07-22,Adelaide,7.9,12.9,13.0,4.4,0.8,SW,48.0,WSW,SSW,15.0,11.0,85.0,89.0,1018.0,1020.7,,,10.8,11.1,Yes,Yes,138.6007,-34.9285
98079,2013-07-23,Adelaide,4.7,15.1,6.0,0.4,6.0,W,24.0,,SSE,0.0,13.0,93.0,66.0,1030.9,1031.0,,,8.3,14.0,Yes,No,138.6007,-34.9285
98080,2013-07-24,Adelaide,6.2,15.3,0.2,0.8,9.1,W,26.0,NNE,WNW,6.0,13.0,70.0,57.0,1034.5,1031.2,,,10.8,13.9,No,No,138.6007,-34.9285
98081,2013-07-25,Adelaide,7.2,15.6,0.0,1.6,4.1,WNW,35.0,NE,NNW,9.0,17.0,73.0,55.0,1028.4,1025.1,,,9.5,14.9,No,No,138.6007,-34.9285
98082,2013-07-26,Adelaide,8.2,18.2,0.0,0.8,9.6,N,24.0,NE,N,9.0,11.0,59.0,43.0,1026.7,1023.0,,,12.2,17.9,No,No,138.6007,-34.9285
98083,2013-07-27,Adelaide,9.7,19.3,0.0,,1.2,N,43.0,NE,NNE,19.0,17.0,32.0,42.0,1019.6,1015.5,,,14.4,16.8,No,No,138.6007,-34.9285
98084,2013-07-28,Adelaide,14.3,20.8,0.0,,7.3,NW,56.0,NE,NW,13.0,22.0,49.0,52.0,1011.1,1012.6,,,17.4,18.3,No,No,138.6007,-34.9285
98085,2013-07-29,Adelaide,10.2,16.5,1.0,7.4,4.6,W,41.0,NW,WSW,9.0,17.0,95.0,67.0,1019.2,1019.4,,,12.4,15.5,No,Yes,138.6007,-34.9285
98086,2013-07-30,Adelaide,10.9,14.2,1.8,1.0,1.0,W,24.0,S,W,7.0,13.0,59.0,51.0,1025.9,1023.9,,,12.4,13.4,Yes,No,138.6007,-34.9285
98087,2013-07-31,Adelaide,10.5,14.8,0.0,2.0,3.7,WNW,22.0,E,W,6.0,13.0,63.0,52.0,1024.9,1022.1,,,11.6,13.8,No,No,138.6007,-34.9285
98088,2013-08-01,Adelaide,4.1,18.5,0.0,1.0,9.2,NNW,35.0,NE,NNW,11.0,19.0,57.0,32.0,1020.9,1017.2,,,12.5,17.9,No,Yes,138.6007,-34.9285
98089,2013-08-02,Adelaide,9.3,14.4,4.2,2.0,3.3,W,46.0,SW,WSW,26.0,26.0,91.0,71.0,1016.8,1017.5,,,10.7,13.6,Yes,Yes,138.6007,-34.9285
98090,2013-08-03,Adelaide,8.8,14.0,2.4,,0.2,NW,50.0,N,NW,17.0,19.0,90.0,96.0,1018.0,1014.0,,,10.0,13.0,Yes,Yes,138.6007,-34.9285
98091,2013-08-04,Adelaide,6.4,16.1,6.4,,4.1,WNW,35.0,NE,NW,9.0,20.0,94.0,62.0,1019.6,1017.6,,,10.6,14.9,Yes,No,138.6007,-34.9285
98092,2013-08-05,Adelaide,10.6,20.6,0.0,2.6,6.7,N,61.0,NNE,NNW,15.0,28.0,75.0,54.0,1015.0,1009.0,,,13.8,19.1,No,Yes,138.6007,-34.9285
98093,2013-08-06,Adelaide,13.2,15.5,1.4,1.6,1.1,NW,31.0,W,WSW,13.0,11.0,93.0,72.0,1013.4,1012.8,,,13.2,14.1,Yes,Yes,138.6007,-34.9285
98094,2013-08-07,Adelaide,10.6,15.1,4.4,1.0,9.0,SW,48.0,SW,SW,20.0,24.0,73.0,49.0,1014.8,1016.0,,,13.1,14.8,Yes,No,138.6007,-34.9285
98095,2013-08-08,Adelaide,4.2,16.9,0.0,2.4,5.4,N,31.0,NNE,NNE,6.0,15.0,64.0,41.0,1021.5,1016.3,,,10.0,16.5,No,No,138.6007,-34.9285
98096,2013-08-09,Adelaide,9.9,17.0,0.8,1.8,1.7,NE,31.0,NNE,NNW,15.0,19.0,42.0,49.0,1012.8,1012.0,,,15.0,16.4,No,,138.6007,-34.9285
98097,2013-08-10,Adelaide,8.0,17.9,,,3.9,WNW,22.0,NE,W,6.0,7.0,96.0,52.0,1019.9,1018.0,,,11.5,16.8,,,138.6007,-34.9285
98098,2013-08-11,Adelaide,7.5,20.3,,,8.0,NNW,39.0,NE,NNW,11.0,20.0,62.0,42.0,1014.0,1010.1,,,14.0,18.7,,Yes,138.6007,-34.9285
98099,2013-08-12,Adelaide,11.8,15.9,1.6,4.6,8.7,NW,46.0,WSW,NW,17.0,24.0,48.0,44.0,1012.6,1011.7,,,13.2,15.6,Yes,Yes,138.6007,-34.9285
98100,2013-08-13,Adelaide,11.2,17.6,4.6,3.0,8.2,NW,46.0,N,NNW,15.0,24.0,93.0,60.0,1014.9,1011.5,,,12.3,16.8,Yes,Yes,138.6007,-34.9285
98101,2013-08-14,Adelaide,11.4,14.8,5.0,2.2,6.7,SW,56.0,WNW,WSW,17.0,24.0,94.0,50.0,1010.8,1015.5,,,12.0,14.5,Yes,No,138.6007,-34.9285
98102,2013-08-15,Adelaide,6.6,17.6,0.4,2.2,10.2,N,41.0,N,N,11.0,19.0,64.0,30.0,1023.4,1017.9,,,10.5,17.0,No,No,138.6007,-34.9285
98103,2013-08-16,Adelaide,10.0,17.7,0.0,3.2,2.9,WSW,69.0,NNE,N,19.0,9.0,32.0,80.0,1003.9,999.4,,,15.1,12.9,No,Yes,138.6007,-34.9285
98104,2013-08-17,Adelaide,8.0,16.0,9.8,,4.8,NNW,56.0,N,NW,24.0,26.0,83.0,63.0,1010.9,1009.7,,,9.4,15.5,Yes,Yes,138.6007,-34.9285
98105,2013-08-18,Adelaide,9.0,16.0,3.2,,1.9,SW,59.0,NNW,W,17.0,26.0,91.0,88.0,1011.0,1011.7,,,11.9,12.4,Yes,Yes,138.6007,-34.9285
98106,2013-08-19,Adelaide,7.4,13.1,9.2,4.0,9.4,SSW,52.0,SW,SSW,24.0,22.0,51.0,74.0,1019.7,1020.3,,,10.7,9.6,Yes,No,138.6007,-34.9285
98107,2013-08-20,Adelaide,4.8,14.4,0.4,1.6,8.9,W,33.0,NNE,W,7.0,17.0,75.0,61.0,1023.6,1021.1,,,9.8,12.6,No,Yes,138.6007,-34.9285
98108,2013-08-21,Adelaide,8.0,12.5,1.8,1.4,0.8,NW,43.0,N,NNW,15.0,19.0,93.0,92.0,1018.7,1014.4,,,9.2,11.0,Yes,Yes,138.6007,-34.9285
98109,2013-08-22,Adelaide,9.1,14.5,9.8,1.0,1.9,WNW,41.0,WNW,WNW,17.0,20.0,90.0,92.0,1016.5,1015.7,,,11.5,12.5,Yes,Yes,138.6007,-34.9285
98110,2013-08-23,Adelaide,11.3,15.1,9.0,0.0,0.6,SSW,37.0,W,WSW,19.0,19.0,95.0,83.0,1019.5,1020.8,,,12.4,13.5,Yes,Yes,138.6007,-34.9285
98111,2013-08-24,Adelaide,11.0,15.7,3.8,,1.4,NW,22.0,NE,NW,6.0,13.0,94.0,61.0,1026.4,1025.0,,,12.2,15.2,Yes,No,138.6007,-34.9285
98112,2013-08-25,Adelaide,9.1,16.5,0.0,,2.2,NNW,20.0,N,NNW,11.0,6.0,71.0,55.0,1026.2,1023.9,,,11.8,15.3,No,No,138.6007,-34.9285
98113,2013-08-26,Adelaide,6.3,19.6,0.0,3.2,3.1,N,30.0,NE,N,9.0,7.0,66.0,51.0,1023.9,1020.9,,,13.8,18.8,No,No,138.6007,-34.9285
98114,2013-08-27,Adelaide,9.3,24.0,0.0,2.6,6.9,N,39.0,NNE,N,13.0,19.0,40.0,28.0,1017.0,1012.4,,,18.4,22.9,No,No,138.6007,-34.9285
98115,2013-08-28,Adelaide,10.4,21.6,0.2,1.6,9.9,NNE,54.0,N,W,13.0,13.0,70.0,57.0,1016.4,1012.9,,,15.6,19.3,No,Yes,138.6007,-34.9285
98116,2013-08-29,Adelaide,14.0,17.5,3.2,3.0,1.6,NW,59.0,N,NNW,24.0,35.0,64.0,77.0,1003.3,1003.7,,,16.2,14.7,Yes,Yes,138.6007,-34.9285
98117,2013-08-30,Adelaide,12.0,20.7,2.8,1.0,7.9,NW,37.0,NW,NW,17.0,20.0,83.0,41.0,1014.6,1013.1,,,14.5,20.1,Yes,No,138.6007,-34.9285
98118,2013-08-31,Adelaide,9.9,25.8,0.0,2.6,10.6,NNW,37.0,NE,N,13.0,20.0,37.0,35.0,1016.0,1014.2,,,20.7,24.8,No,No,138.6007,-34.9285
98119,2013-09-01,Adelaide,17.1,28.3,0.0,,10.2,NW,43.0,NE,NNW,13.0,19.0,38.0,32.0,1020.2,1020.4,,,22.6,27.4,No,No,138.6007,-34.9285
98120,2013-09-02,Adelaide,11.1,28.0,0.0,7.2,10.7,WNW,22.0,SSW,WSW,6.0,6.0,63.0,41.0,1028.8,1026.0,,,18.1,27.4,No,No,138.6007,-34.9285
98121,2013-09-03,Adelaide,16.0,29.1,0.0,3.4,6.6,NNE,33.0,NNW,NNE,7.0,19.0,40.0,19.0,1027.2,1022.9,,,23.9,29.0,No,No,138.6007,-34.9285
98122,2013-09-04,Adelaide,18.5,28.3,0.0,4.8,1.1,N,43.0,NNE,N,19.0,20.0,24.0,25.0,1020.5,1016.5,,,25.0,27.7,No,No,138.6007,-34.9285
98123,2013-09-05,Adelaide,15.6,15.9,0.2,3.4,0.0,SW,24.0,SSW,,9.0,0.0,85.0,84.0,1027.0,1026.2,,,15.8,15.1,No,Yes,138.6007,-34.9285
98124,2013-09-06,Adelaide,12.7,15.5,1.8,0.6,0.0,WSW,20.0,NNW,SW,6.0,2.0,74.0,77.0,1027.9,1025.2,,,14.9,15.1,Yes,No,138.6007,-34.9285
98125,2013-09-07,Adelaide,7.9,19.9,0.0,,8.9,WSW,26.0,N,SW,2.0,13.0,62.0,56.0,1027.1,1025.2,,,14.7,17.8,No,No,138.6007,-34.9285
98126,2013-09-08,Adelaide,13.9,25.0,0.0,,4.7,NE,35.0,NE,NE,19.0,17.0,42.0,36.0,1022.6,1017.1,,,19.3,24.8,No,No,138.6007,-34.9285
98127,2013-09-09,Adelaide,19.2,23.9,0.0,8.8,6.2,S,80.0,N,NW,24.0,26.0,23.0,48.0,1007.5,1007.8,,,22.2,20.8,No,No,138.6007,-34.9285
98128,2013-09-10,Adelaide,11.5,15.7,0.8,3.2,1.9,SSW,39.0,SW,W,20.0,19.0,58.0,58.0,1014.3,1013.8,,,13.7,14.5,No,No,138.6007,-34.9285
98129,2013-09-11,Adelaide,10.1,18.7,0.2,2.4,9.5,WNW,26.0,N,W,13.0,9.0,72.0,39.0,1016.5,1015.1,,,13.2,18.4,No,No,138.6007,-34.9285
98130,2013-09-12,Adelaide,10.7,19.6,0.0,3.0,3.4,ENE,44.0,ENE,N,20.0,13.0,54.0,85.0,1013.7,1012.2,,,16.0,14.2,No,Yes,138.6007,-34.9285
98131,2013-09-13,Adelaide,12.1,19.1,20.4,1.4,7.7,W,33.0,N,NW,7.0,19.0,88.0,56.0,1012.3,1011.2,,,14.0,18.5,Yes,,138.6007,-34.9285
98132,2013-09-14,Adelaide,12.3,20.0,,,6.5,W,31.0,NNE,NW,9.0,13.0,84.0,52.0,1014.7,1012.7,,,13.9,19.4,,No,138.6007,-34.9285
98133,2013-09-15,Adelaide,10.2,26.1,1.0,,8.8,NE,63.0,ENE,NE,26.0,31.0,52.0,34.0,1008.3,1001.3,,,18.2,25.2,No,Yes,138.6007,-34.9285
98134,2013-09-16,Adelaide,13.2,18.5,2.4,9.8,2.9,WSW,50.0,N,WSW,20.0,22.0,93.0,72.0,999.3,1000.0,,,13.5,17.8,Yes,Yes,138.6007,-34.9285
98135,2013-09-17,Adelaide,13.0,17.9,2.8,2.0,4.2,N,69.0,WSW,NW,19.0,15.0,71.0,53.0,1010.2,1006.0,,,14.6,16.6,Yes,Yes,138.6007,-34.9285
98136,2013-09-18,Adelaide,11.5,16.9,5.2,2.2,10.3,WNW,56.0,W,WSW,24.0,31.0,61.0,55.0,1006.2,1008.0,,,15.1,15.6,Yes,No,138.6007,-34.9285
98137,2013-09-19,Adelaide,9.6,18.5,0.0,3.6,5.5,WSW,54.0,N,NNW,19.0,22.0,66.0,42.0,1011.4,1006.3,,,13.3,17.6,No,Yes,138.6007,-34.9285
98138,2013-09-20,Adelaide,11.4,19.9,4.0,2.6,8.5,WNW,33.0,SW,WSW,15.0,13.0,58.0,58.0,1016.3,1015.8,,,15.5,17.2,Yes,,138.6007,-34.9285
98139,2013-09-21,Adelaide,9.7,25.4,,,9.2,WSW,50.0,NNE,N,13.0,17.0,48.0,37.0,1013.7,1009.7,,,19.9,24.2,,No,138.6007,-34.9285
98140,2013-09-22,Adelaide,10.7,24.8,0.0,,10.5,N,30.0,NW,NW,9.0,11.0,66.0,50.0,1013.4,1008.9,,,16.9,22.0,No,No,138.6007,-34.9285
98141,2013-09-23,Adelaide,14.9,28.1,0.0,9.8,7.6,NW,52.0,NE,WSW,19.0,22.0,18.0,57.0,999.8,1000.0,,,24.7,20.9,No,No,138.6007,-34.9285
98142,2013-09-24,Adelaide,13.0,26.1,0.0,3.8,9.2,NW,46.0,N,NNW,11.0,26.0,61.0,32.0,1005.8,1003.1,,,17.7,25.4,No,No,138.6007,-34.9285
98143,2013-09-25,Adelaide,15.0,21.8,0.0,4.2,4.0,WNW,56.0,N,WNW,11.0,15.0,74.0,47.0,1009.5,1005.9,,,17.6,20.8,No,Yes,138.6007,-34.9285
98144,2013-09-26,Adelaide,10.7,18.5,3.4,4.0,10.2,WSW,81.0,WSW,W,24.0,15.0,46.0,40.0,1018.9,1018.1,,,14.3,17.1,Yes,No,138.6007,-34.9285
98145,2013-09-27,Adelaide,9.1,24.5,0.0,2.8,8.0,N,56.0,N,SW,17.0,28.0,32.0,66.0,1014.0,1012.6,,,18.5,16.6,No,,138.6007,-34.9285
98146,2013-09-28,Adelaide,12.9,19.4,,,6.6,WSW,43.0,SSW,WNW,13.0,13.0,84.0,60.0,1017.6,1017.0,,,14.4,18.3,,No,138.6007,-34.9285
98147,2013-09-29,Adelaide,9.3,28.0,0.4,,9.4,N,43.0,NNE,NNW,13.0,22.0,44.0,18.0,1013.9,1007.6,,,18.3,27.6,No,No,138.6007,-34.9285
98148,2013-09-30,Adelaide,17.7,27.1,0.0,11.6,0.2,NW,80.0,NNE,N,15.0,30.0,24.0,30.0,1001.8,996.7,,,23.3,25.8,No,Yes,138.6007,-34.9285
98149,2013-10-01,Adelaide,9.7,16.3,5.8,2.4,6.3,W,57.0,W,W,17.0,17.0,79.0,47.0,1012.7,1014.2,,,12.0,15.2,Yes,No,138.6007,-34.9285
98150,2013-10-02,Adelaide,9.9,17.4,0.4,2.6,3.2,W,67.0,NW,WSW,28.0,35.0,69.0,65.0,1011.9,1013.0,,,15.4,15.7,No,Yes,138.6007,-34.9285
98151,2013-10-03,Adelaide,11.0,17.1,7.8,2.4,9.6,SSW,35.0,SSW,WSW,17.0,19.0,48.0,51.0,1025.4,1025.0,,,15.1,16.0,Yes,No,138.6007,-34.9285
98152,2013-10-04,Adelaide,6.1,24.6,0.0,3.0,11.3,WNW,41.0,N,NW,20.0,20.0,45.0,18.0,1022.0,1016.6,,,16.9,24.6,No,No,138.6007,-34.9285
98153,2013-10-05,Adelaide,15.5,25.5,0.0,,10.2,NNW,50.0,N,WSW,19.0,13.0,21.0,35.0,1012.8,1010.0,,,20.6,23.4,No,No,138.6007,-34.9285
98154,2013-10-06,Adelaide,13.7,19.4,0.0,,9.0,W,35.0,WSW,SW,13.0,19.0,64.0,57.0,1013.4,1012.9,,,14.9,18.5,No,No,138.6007,-34.9285
98155,2013-10-07,Adelaide,8.4,21.2,0.0,,12.1,W,33.0,NNE,W,9.0,19.0,67.0,45.0,1016.0,1015.9,,,14.4,20.6,No,No,138.6007,-34.9285
98156,2013-10-08,Adelaide,8.3,27.5,0.0,17.2,12.8,N,31.0,S,N,6.0,19.0,61.0,27.0,1019.3,1015.5,,,15.3,26.4,No,No,138.6007,-34.9285
98157,2013-10-09,Adelaide,15.3,31.7,0.0,4.4,4.6,N,50.0,NNE,N,20.0,15.0,18.0,13.0,1010.1,1005.8,,,26.0,30.4,No,No,138.6007,-34.9285
98158,2013-10-10,Adelaide,15.6,17.0,0.0,5.6,1.0,WSW,52.0,SW,SW,20.0,17.0,71.0,68.0,1011.3,1013.9,,,15.6,15.2,No,Yes,138.6007,-34.9285
98159,2013-10-11,Adelaide,10.8,20.4,2.0,1.4,10.7,WNW,31.0,S,WNW,6.0,15.0,64.0,41.0,1020.7,1018.1,,,14.8,19.6,Yes,,138.6007,-34.9285
98160,2013-10-12,Adelaide,8.8,27.0,,,12.0,NNW,43.0,NNE,NNW,11.0,22.0,44.0,16.0,1011.7,1006.7,,,17.8,26.6,,Yes,138.6007,-34.9285
98161,2013-10-13,Adelaide,10.2,16.7,4.0,,9.0,WSW,63.0,E,WSW,6.0,31.0,85.0,41.0,1011.1,1015.9,,,11.5,16.3,Yes,Yes,138.6007,-34.9285
98162,2013-10-14,Adelaide,9.3,17.4,2.0,13.8,7.0,W,37.0,SSW,SW,7.0,19.0,74.0,39.0,1026.1,1025.4,,,11.8,16.4,Yes,No,138.6007,-34.9285
98163,2013-10-15,Adelaide,5.4,23.6,0.2,3.4,11.6,NNW,39.0,NNE,NNW,7.0,24.0,57.0,23.0,1024.5,1018.9,,,12.8,22.5,No,No,138.6007,-34.9285
98164,2013-10-16,Adelaide,12.5,30.8,0.0,5.2,9.0,NW,70.0,N,NNW,22.0,41.0,19.0,11.0,1008.9,1002.6,,,20.5,28.4,No,Yes,138.6007,-34.9285
98165,2013-10-17,Adelaide,9.3,17.3,7.2,6.6,11.6,WSW,61.0,SW,SW,28.0,22.0,48.0,41.0,1016.9,1019.9,,,13.0,16.4,Yes,No,138.6007,-34.9285
98166,2013-10-18,Adelaide,7.0,26.2,0.0,5.0,12.5,NNW,39.0,NNE,WNW,17.0,24.0,38.0,17.0,1023.6,1020.7,,,15.2,25.3,No,,138.6007,-34.9285
98167,2013-10-19,Adelaide,13.2,31.1,,,12.2,NNW,46.0,N,NW,20.0,20.0,10.0,5.0,1018.8,1013.3,,,22.8,30.6,,,138.6007,-34.9285
98168,2013-10-20,Adelaide,18.9,33.0,,,9.2,N,33.0,N,WSW,11.0,11.0,17.0,12.0,1011.8,1008.3,,,24.7,31.6,,No,138.6007,-34.9285
98169,2013-10-21,Adelaide,20.0,25.3,0.0,21.0,0.4,ESE,59.0,SSW,E,2.0,19.0,51.0,52.0,1013.3,1009.8,,,22.3,24.1,No,No,138.6007,-34.9285
98170,2013-10-22,Adelaide,18.4,21.8,0.4,2.8,4.0,NNW,76.0,NNW,NNW,17.0,43.0,71.0,76.0,1007.5,1003.4,,,19.3,16.8,No,Yes,138.6007,-34.9285
98171,2013-10-23,Adelaide,10.5,18.0,2.2,3.8,6.8,WSW,48.0,SSW,WSW,19.0,20.0,79.0,51.0,1019.0,1019.3,,,12.3,16.0,Yes,No,138.6007,-34.9285
98172,2013-10-24,Adelaide,8.6,16.8,0.4,4.6,10.6,SSW,46.0,SSW,SW,15.0,22.0,48.0,41.0,1026.4,1026.7,,,12.3,16.4,No,No,138.6007,-34.9285
98173,2013-10-25,Adelaide,7.2,18.3,0.0,3.6,12.0,SSW,28.0,E,SW,2.0,9.0,59.0,40.0,1029.0,1026.8,,,12.1,17.7,No,,138.6007,-34.9285
98174,2013-10-26,Adelaide,7.0,22.8,,,,W,26.0,ENE,W,7.0,19.0,58.0,19.0,1027.7,1024.5,,,14.1,22.5,,No,138.6007,-34.9285
98175,2013-10-27,Adelaide,14.1,25.2,0.0,,3.8,ENE,46.0,ENE,NE,13.0,20.0,34.0,34.0,1020.9,1016.1,,,19.5,23.2,No,No,138.6007,-34.9285
98176,2013-10-28,Adelaide,12.8,20.6,0.0,13.6,7.4,S,46.0,SW,WSW,24.0,26.0,72.0,53.0,1015.3,1015.3,,,16.3,20.0,No,No,138.6007,-34.9285
98177,2013-10-29,Adelaide,11.7,19.3,0.0,4.4,7.1,SSW,35.0,S,SSE,15.0,17.0,58.0,43.0,1023.6,1022.7,,,13.8,18.3,No,No,138.6007,-34.9285
98178,2013-10-30,Adelaide,12.7,20.4,0.0,4.6,10.5,WSW,44.0,S,SW,15.0,22.0,53.0,43.0,1025.6,1023.4,,,14.8,20.1,No,No,138.6007,-34.9285
98179,2013-10-31,Adelaide,8.0,23.0,0.0,5.4,12.8,WSW,30.0,ENE,WSW,9.0,17.0,52.0,42.0,1025.6,1022.6,,,15.1,21.2,No,No,138.6007,-34.9285
98180,2013-11-01,Adelaide,10.1,31.1,0.0,4.6,12.7,NNW,35.0,N,WNW,11.0,19.0,34.0,13.0,1020.9,1018.6,,,20.9,30.4,No,No,138.6007,-34.9285
98181,2013-11-02,Adelaide,13.6,32.5,0.0,,10.0,SW,35.0,ENE,SW,9.0,15.0,35.0,16.0,1017.0,1016.1,,,22.9,30.6,No,No,138.6007,-34.9285
98182,2013-11-03,Adelaide,13.0,21.1,0.0,,12.7,S,39.0,SSW,SSW,15.0,20.0,53.0,32.0,1025.8,1026.2,,,15.4,19.7,No,No,138.6007,-34.9285
98183,2013-11-04,Adelaide,10.0,24.3,0.0,21.0,12.8,ESE,37.0,ENE,ESE,11.0,13.0,43.0,20.0,1030.3,1026.6,,,14.3,23.2,No,No,138.6007,-34.9285
98184,2013-11-05,Adelaide,13.9,30.0,0.0,6.2,12.8,NE,31.0,NE,N,17.0,13.0,35.0,13.0,1024.6,1019.3,,,18.9,28.6,No,No,138.6007,-34.9285
98185,2013-11-06,Adelaide,18.9,34.8,0.0,7.6,12.0,N,41.0,NNE,NW,15.0,19.0,13.0,8.0,1013.8,1010.0,,,26.8,34.0,No,No,138.6007,-34.9285
98186,2013-11-07,Adelaide,19.9,24.0,0.0,7.6,3.5,SE,39.0,SSW,SSE,9.0,19.0,56.0,59.0,1011.5,1011.7,,,21.0,20.0,No,Yes,138.6007,-34.9285
98187,2013-11-08,Adelaide,13.4,17.7,2.6,4.2,5.6,SW,39.0,SW,S,20.0,13.0,75.0,57.0,1013.6,1015.6,,,14.3,16.6,Yes,No,138.6007,-34.9285
98188,2013-11-09,Adelaide,9.4,17.7,0.0,,6.9,W,43.0,S,SW,15.0,20.0,42.0,50.0,1021.9,1021.2,,,13.7,15.9,No,No,138.6007,-34.9285
98189,2013-11-10,Adelaide,9.3,19.5,0.0,,12.6,SE,44.0,SE,SSE,13.0,20.0,50.0,34.0,1025.7,1023.0,,,13.5,18.0,No,No,138.6007,-34.9285
98190,2013-11-11,Adelaide,10.4,20.9,0.0,12.6,13.0,SE,41.0,SE,S,11.0,19.0,53.0,42.0,1023.9,1020.2,,,14.2,20.1,No,No,138.6007,-34.9285
98191,2013-11-12,Adelaide,10.6,21.8,0.0,4.6,11.4,SSE,43.0,S,S,20.0,19.0,55.0,52.0,1020.8,1018.6,,,16.3,20.8,No,No,138.6007,-34.9285
98192,2013-11-13,Adelaide,13.3,21.8,0.0,6.0,12.1,W,41.0,SSE,WSW,11.0,24.0,56.0,49.0,1020.9,1019.1,,,17.1,21.4,No,No,138.6007,-34.9285
98193,2013-11-14,Adelaide,8.4,21.9,0.0,7.8,8.1,SE,35.0,NE,SSW,9.0,19.0,53.0,56.0,1021.1,1019.4,,,15.3,20.7,No,No,138.6007,-34.9285
98194,2013-11-15,Adelaide,12.0,23.5,0.0,4.8,10.9,SE,39.0,SE,SE,9.0,9.0,55.0,34.0,1020.7,1018.1,,,15.0,22.7,No,No,138.6007,-34.9285
98195,2013-11-16,Adelaide,12.2,22.5,0.0,,13.2,S,43.0,SE,SSE,11.0,22.0,50.0,37.0,1020.1,1017.6,,,16.7,22.0,No,No,138.6007,-34.9285
98196,2013-11-17,Adelaide,10.7,26.1,0.0,,13.3,SW,35.0,S,E,7.0,7.0,55.0,29.0,1019.1,1015.9,,,16.1,25.0,No,No,138.6007,-34.9285
98197,2013-11-18,Adelaide,10.9,32.1,0.0,17.4,13.3,W,39.0,NW,WNW,7.0,24.0,52.0,10.0,1013.8,1009.7,,,21.4,31.9,No,No,138.6007,-34.9285
98198,2013-11-19,Adelaide,15.2,33.4,0.0,5.2,10.5,SE,65.0,WSW,NW,11.0,7.0,34.0,15.0,1007.9,1005.3,,,23.9,31.1,No,No,138.6007,-34.9285
98199,2013-11-20,Adelaide,14.4,20.0,0.0,8.2,5.6,S,46.0,S,S,19.0,19.0,63.0,47.0,1011.4,1012.3,,,14.9,19.2,No,No,138.6007,-34.9285
98200,2013-11-21,Adelaide,11.7,19.3,0.0,5.6,10.1,S,35.0,S,SSE,17.0,20.0,46.0,37.0,1015.8,1013.9,,,14.6,17.5,No,No,138.6007,-34.9285
98201,2013-11-22,Adelaide,9.8,19.6,0.2,5.0,5.6,WSW,39.0,SSW,SW,15.0,19.0,67.0,48.0,1015.2,1013.5,,,13.3,17.7,No,,138.6007,-34.9285
98202,2013-11-23,Adelaide,10.1,20.3,,,6.4,SSE,44.0,SSE,S,17.0,26.0,65.0,49.0,1014.6,1013.6,,,15.6,19.3,,No,138.6007,-34.9285
98203,2013-11-24,Adelaide,12.9,23.6,0.0,,9.2,SSE,35.0,ESE,SSE,15.0,11.0,53.0,33.0,1016.2,1012.3,,,15.1,22.5,No,No,138.6007,-34.9285
98204,2013-11-25,Adelaide,11.9,29.7,0.0,16.8,13.3,E,28.0,NE,SW,6.0,17.0,38.0,21.0,1012.1,1009.3,,,20.8,28.0,No,No,138.6007,-34.9285
98205,2013-11-26,Adelaide,19.8,35.9,0.0,8.0,9.7,W,30.0,NNE,S,11.0,9.0,18.0,13.0,1011.9,1009.2,,,25.9,33.6,No,No,138.6007,-34.9285
98206,2013-11-27,Adelaide,25.9,37.0,0.0,7.2,12.3,NW,50.0,N,WSW,13.0,17.0,11.0,17.0,1010.6,1008.1,,,30.9,35.4,No,No,138.6007,-34.9285
